,price,Furnishing,Bathroom,Balcony,bhk,locality,City
457,"20,000",Unfurnished,3,1,3 BHK Villa , Near Coba Circle ,Ahmedabad
458,"6,000",Semi-Furnished,1,0,1 BHKHouse , TATA  NEW HAVEN Nr VADSAR AIRFORCE STATION ,Ahmedabad
459,"22,000",Unfurnished,2,0,2 BHK Apartment , Prahlad Nagar ,Ahmedabad
460,"10,000",Unfurnished,2,0,1 BHKHouse ," CTM, Amraiwadi ",Ahmedabad
461,"12,000",Semi-Furnished,4,0,3 BHK Villa , Sanand ,Ahmedabad
462,"3,500",Unfurnished,1,2,1 BHKHouse , Juhapura ,Ahmedabad
463,"10,000",Furnished,2,0,2 BHK Apartment ," bakeri city, Vejalpur ",Ahmedabad
464,"20,000",Unfurnished,2,0,2 BHK Apartment , Paldi ,Ahmedabad
465,"12,000",Unfurnished,2,0,3 BHK Apartment , Naroda ,Ahmedabad
466,"18,000",Unfurnished,2,0,2 BHK Builder Floor , Khadia ,Ahmedabad
467,"8,000",Unfurnished,1,0,1 BHKHouse , Paldi ,Ahmedabad
468,"18,000",Semi-Furnished,2,0,2 BHK Apartment , Ambawadi ,Ahmedabad
469,"11,000",Furnished,2,1,1 BHK Apartment , Dharti status ,Ahmedabad
470,"18,000",Furnished,2,0,2 BHK Apartment , Vastral ,Ahmedabad
471,"25,000",Semi-Furnished,3,0,4 BHKHouse ," Vejalpur, Jivraj park ",Ahmedabad
472,"28,000",Furnished,2,2,2 BHK Apartment , Ramdevnagar ,Ahmedabad
473,110000,Furnished,4,0,4 BHK Apartment , Bodakdev ,Ahmedabad
474,"45,000",Unfurnished,4,1,4 BHK Apartment ," Orchid Legacy, Shela ",Ahmedabad
475,"20,000",Furnished,2,1,3 BHK Apartment ," Karnavati Enclave, New Maninagar ",Ahmedabad
476,"18,000",Unfurnished,2,1,2 BHK Apartment ," Aarambh, Changodar ",Ahmedabad
477,250000,Furnished,5,0,4 BHK Villa ," Kalhaar Blues and Greens, Sanand ",Ahmedabad
478,"35,000",Semi-Furnished,2,2,3 BHK Apartment ," Shree Balaji Residency 1 and 2, Acher ",Ahmedabad
479,869999,Unfurnished,1,1,1 BHK Apartment , Thaltej Shilaj Road ,Ahmedabad
480,"22,000",Semi-Furnished,3,3,3 BHK Apartment , Dharm Nagar II ,Ahmedabad
481,"20,000",Furnished,2,1,3 BHK Apartment , 33;392 JITENDRANAGAR NEAR AADARSH NAGAR NARANPURA POLICE LINE ,Ahmedabad
482,"13,500",Semi-Furnished,1,0,2 BHK Villa ," Subhash Nagar, Chandkheda ",Ahmedabad
483,"12,000",Unfurnished,2,2,3 BHK Apartment , Sanand Nalsarovar Road ,Ahmedabad
484,"20,000",Unfurnished,3,0,3 BHK Apartment ," Silver Spring, Bopal ",Ahmedabad
485,"45,000",Furnished,3,1,3 BHK Villa , Gurukul ,Ahmedabad
486,"42,000",Furnished,3,0,3 BHK Apartment , Shahibag ,Ahmedabad
487,"16,000",Furnished,2,0,1 BHK Builder Floor ," Vejalpur, Jivraj park ",Ahmedabad
488,"14,000",Semi-Furnished,1,1,2 BHK Builder Floor ," Devnagar, Gota ",Ahmedabad
489,"23,000",Unfurnished,2,0,2 BHK Apartment , Motera ,Ahmedabad
490,"20,000",Semi-Furnished,3,2,3 BHK Apartment , Nava Vadaj ,Ahmedabad
491,"13,500",Furnished,1,0,2 BHK Apartment ," Krupa Residency, Motera, Krupa Residency, Motera,  ",Ahmedabad
492,"12,000",Furnished,1,0,1 BHK Apartment ," CTM, Amraiwadi ",Ahmedabad
493,"11,000",Semi-Furnished,1,0,1 BHK Villa , Manipur ,Ahmedabad
494,"13,000",Semi-Furnished,1,0,1 BHK Apartment , Meghani Nagar ,Ahmedabad
495,"17,500",Semi-Furnished,2,0,2 BHK Apartment , Chharodi ,Ahmedabad
496,"35,000",Semi-Furnished,3,1,3 BHK Villa , Bhadaj ,Ahmedabad
497,200000,Furnished,4,2,4 BHKHouse , Iscon Ambli Road ,Ahmedabad
498,"55,000",Furnished,3,1,3 BHK Apartment ," Pacifica Reflections, Vaishnodevi Circle ",Ahmedabad
